 2000   20000
 1716     629      79
 1813    1102     447
 1972    1603     477
  574    1147     126
 1640    1820     171
 1112     225     224
  768    1407     145
  252     503     293
 1437     561     389
  448    1645      70
  705    1424      59
 1822    1029     391
  706    1264     208
 1286    1355     430
   44     274     365
 1839    1325     408
 1388    1960     341
 1303    1897     127
  583     893     109
   67      53     462
 1323    1327     328
 1747    1942     315
 1691     765     394
 1884    1801      35
 1114    1700     115
  647     453     226
  731     897     344
 1629    1376     136
  475    1804     282
  985    1983     344
 1918    1704     264
 1859    1979     231
 1857    1079     458
  628    1764     172
  717     538     473
  671     267     390
 1767      95     404
 1975     856     284
 1934     589      68
  876    1002     234
  577    1090     106
 1894    1121     182
  262      24      38
 1217      24     180
  923    1465     401
 1386    1144     476
 1308      75     323
 1370     758     428
  591    1368     354
 1418     435     166
 1989     457     128
  250     463     155
   12    1634      85
  738    1578     357
  239      30      69
  758     972     120
 1788     305      33
  227    1646     180
   60    1387     117
 1486     976      36
 1220    1405     297
 1185    1293     390
 1423     824     212
  604    1863      73
  252    1770     118
  846     267     143
 1631    1545     368
 1090    1518     245
  668    1989     327
 1148    1075     333
 1413    1810     212
 1739    1072      49
  544     583      92
 1887     795     309
 1021     107     228
 1590     975     151
  336    1730     408
 1298    1159     131
  938      69     334
  225     155       8
 1230     268     409
  367    1044       9
  235     343     327
  161    1076     254
 1022     499      20
  697    1466     265
  765    1975      52
 1090    1186     472
 1793    1611     493
 1644    1793     352
 1306     591     111
  297    1712     105
 1516      53     304
  885    1689       4
 1948    1746     141
 1509    1040      28
  884     497     248
 1387     227     180
 1574     662      23
 1545    1696     255
 1938     591      68
 1639     300     495
  680    1382     132
 1089    1696     387
 1086    1676     229
  273    1221     280
  815    1738     169
  215    1068     258
 1392    1940     112
   64     217     125
 1313     780      44
 1921    1503     159
  980    1627     100
 1448    1083     366
 1340     577      57
 1652    1788      76
 1643     367      13
  954    1876     203
  961    1321      12
  964    1765     343
  778     735     107
 1404    1455     309
  762     602     359
  705    1571     417
  874     124     460
 1906     527     329
   26    1952     155
 1041    1138     262
  110    1950      34
 1201     655     325
  366     912      96
  393     417     134
  508    1498     273
 1353     635      47
 1481    1721     292
 1665    1575     201
 1917    1640     400
 1787    1546     348
 1560     471     124
 1152    1923     151
 1051     742     402
 1858    1452     380
  360    1440     214
 1651    1167     374
 1138     385      15
  855     305     102
 1190     593     471
  372     784      42
 1473     628     390
  429    1073     210
 1503      94      60
   83    1042     358
  535    1756     142
  788     857     310
  484    1433     342
  738     462     393
  460    1714      58
 1951     176     302
 1320     295     228
 1981     984     358
  893     384     349
 1511     141     487
 1092     118     400
  682     890      51
 1147     140     189
 1346     602     334
  124     736     107
 1413    1269      85
 1980    1948     384
  165    1590     369
 1412    1114      78
   51     538       8
  671     906      11
 1850    1032     209
  801    1653      50
  302    1466     220
  730    1647       8
 1919    1999     373
 1031    1614     209
  512     831     382
 1697     175     263
  636    1452     285
 1291      34     173
  559     690     374
  956     113     499
  415     786     418
  211     248     441
  123     219     233
    6    1670     109
  698    1896     176
 1183    1235     450
  443      25     200
  295    1880     228
 1914     168      90
 1072    1353      10
 1407    1421     344
 1827    1858     170
  913    1942     263
  837     880     258
 1829    1811     331
 1381     469     240
  428    1567     215
  108    1179     203
  227      58     377
  820    1617     149
  694    1093      99
 1748     940     471
 1127     180     166
 1634     877     379
 1547     208     275
 1467    1213     459
 1305     275      96
 1709     244     477
  914     579     102
  244    1982     425
  298    1465     466
  218      31     121
  586     988     473
 1003    1462     462
 1100      44      83
  935    1693     369
  719    1694     300
   16    1059     127
 1015    1077     366
 1762     575     338
 1868    1954      20
  980     115     218
 1491    1417     498
  762    1035     416
   48    1506     323
 1789    1684     288
 1549      57      52
  381     312     312
  307     223     218
 1052     942      85
  841     200     177
  588     252     159
 1316    1039     496
  301    1677     102
  786    1836     441
  344    1650     148
  838    1211     376
  503      15     346
  788    1065      50
 1985     361     315
  163    1894     231
 1189     528      80
  764    1412      28
  902     970     471
 1399    1758     196
 1326    1729     178
 1253    1649     490
  815    1296      17
   32     154     359
  542    1354      19
 1251     864     114
  386     851     338
  869    1204     210
  853    1638     261
 1791    1797      74
  959    1955     358
 1507    1360      35
 1343      58     194
 1358    1054     404
   67     420     404
 1921    1351     107
 1285    1083     262
  193    1110     147
  144    1384     430
 1498    1941     100
 1106    1266     441
 1161    1648      10
  758      48     498
  388     860     421
  416    1138       6
 1544     611      31
 1323    1761     246
   42     277     303
  561    1845      34
  781    1344     329
 1162     682     209
 1378     651     361
 1721     659      76
  286     577     349
  962    1194     452
  188     901     211
 1442    1454     365
 1906     666     441
  311    1744     179
  675     493     412
  263    1288     248
  190    1656     133
 1253    1527     108
 1543    1836     196
   70    1136     250
 1062    1286     149
   34    1481     410
  459     208     351
 1793    1201     227
 1738    1989     421
 1426      31     328
 1242    1728     496
 1194    1446     220
  629    1116     325
  161    1130      77
 1670     133      56
  596     417     255
 1265     159     312
 1878    1405     211
  445     275      82
 1700    1178     116
 1127     799     102
 1894     544      75
 1036     765     118
 1641    1916     465
 1023    1128     179
 1936     991     155
 1363     519      65
 1122     744     344
 1978     735     114
 1950     849      88
  151    1329     482
 1227    1624      57
  406    1262      11
 1250      71     353
 1811     993     367
 1533     461      96
 1218     963     100
 1731     281     448
  606     303     226
 1503    1621      41
   19     676     240
  562    1837     194
  305     448     279
 1976    1313     203
 1794     596     243
   34     905     389
  393    1252      45
 1061     466     118
 1274    1368     469
 1173    1351     283
  415    1189     127
  986       6     210
 1713     215     132
  890     906     414
  881     844     435
 1515    1483     195
  721      80      67
  931      45     197
 1854    1063     191
  555    1758     359
 1029     360     409
  707      25     286
  689    1033     135
  319    1450     108
   76    1231     330
 1500     849     339
 1758    1314     107
  535     438      42
  485     663     454
 1998    1278     264
  274    1075      66
  770    1731       6
  337    1127     449
 1566    1050     422
 1230    1519      20
  267    1029     120
 1863    1113     128
   41    1626     214
  904    1296     155
  908    1054     240
 1125    1332      28
 1733     601     290
 1151     957     470
 1387     254     119
  819     989     284
  631    1064     275
 1550     289     300
  285    1322      61
 1662     418      85
  860     698      51
 1782    1894     193
 1367    1987     327
  965    1489      58
  355    1058     493
 1630     121     316
 1453     933     206
 1155    1583      83
 1248     720      97
 1301     217     172
  792     710     496
 1714     504      72
  594     922     281
  240     846     231
 1848     594      73
 1088    1496     127
 1086    1282     315
 1262     330     414
  476    1260     187
 1740     924      85
  362     952     113
 1286    1853      26
  390     120     445
  886    1751     454
  346    1269     289
 1114     424     385
  655    1711     478
 1594    1707     313
 1774    1222     160
   79    1478      66
 1006     810     390
  566    1822     296
  158      23     278
 1730    1245     221
 1094    1738     323
 1909    1835     393
  946    1814     458
 1882    1502     394
  517    1589      16
 1766     316     397
 1998    1888      52
  803    1820     284
  645    1502     463
 1961    1988     306
   58     115      77
 1272     580     491
 1638    1366     194
 1538    1015     407
  658     341     124
 1450    1750     100
  119    1936     275
 1954      29     351
  635    1559     307
 1246    1866     149
 1048      29     190
 1179    1031     389
  444    1059      56
  466     677       6
  278     985     407
 1599      49     372
 1764     357     318
  106    1700      72
  415    1781     127
  200      78     204
   61     588     215
 1186    1156     285
 1909     703     108
 1038    1987     125
 1115    1341      23
  570    1606     277
 1762    1760     204
  895    1977       9
  554     531     374
  870     751     467
 1317    1121     409
 1898    1117      59
  815     554     169
  765      62     358
  872     839     222
 1015    1374       1
 1337     371     231
 1126     443     335
  946    1567     223
  262    1355       2
   93     851     429
  187    1909     340
  678    1970     241
 1036     570      51
  469      78     256
  348       5     308
 1733     904     130
 1886    1351     125
  748     786      18
  556      34     249
  541    1170     202
 1065    1906     281
  615     824      55
  126     259     345
 1000    1022       1
 1489     739     356
  235      36     354
  692    1113     100
  161    1295     224
 1562     357     443
 1899    1718     114
  264     721     463
  331    1183     183
 1392    1928     356
   55    1467     224
  839     686     192
  621    1890     439
  506     634     171
   70    1362     196
 1648    1554     171
 1545     120     261
  920    1454      14
 1853     778     144
 1654     543     219
 1593    1536     494
 1398     531     343
  756     239     410
  174    1615     452
  798     550     290
  331    1245     162
  731     615     284
 1211     801      33
 1769    1531     130
   85    1686     110
  740     347     486
  302    1424     294
  985     365     416
  622     169     108
 1438     427     186
  901    1789     374
 1312      20      65
 1424     225     430
 1192     136     332
 1906     789     141
 1892    1363     452
  974     563     270
 1791     356     355
  151    1286     232
 1380     880     171
  430     894      26
 1440     658     362
  359     767     367
  234     360     339
  503    1795     327
  602    1758     169
  608     907     317
  276    1365     384
 1089     874      49
 1302      61     131
 1920     341      21
  164    1074     498
 1057      29      94
 1949    1028     475
  951     734     224
  222     490     223
  174    1216     272
 1439    1380     224
  370    1933     459
 1272    1298     430
   45    1095     452
 1172     696     215
 1699     600      91
 1864    1413      53
  510     928     248
  100     823     320
  904     674     101
  852     957     131
 1382    1181      88
   11    1767      30
  820     365     312
  275     968     186
 1578     759     254
 1582    1023     413
 1751    1560      56
 1956     276      61
 1131     873     263
 1626     935      95
 1788    1732     486
 1489    1571     273
   38    1327     395
 1478    1867     489
  295     855     108
  327    1660     239
 1893    1972     124
  879    1623     159
  832     815      93
  462     102     486
 1140     361     362
  503    1180     325
 1740     459     448
  704    1014     393
 1389    1946      82
 1190    1868     247
 1023    1690     453
 1646     149     442
  470    1778     320
  718    1562     139
 1399     392     137
  113     616     134
 1371     854      64
 1082     466       7
  302     793     254
 1642    1172      80
  591    1447     474
 1898     537      58
 1115    1241     319
 1531     816     274
 1147    1884     413
 1565    1462     203
  520     232     353
  388      53     373
 1462     129     225
  198     325     233
 1464     861     278
 1777     111     472
  149     778      97
  178    1341     346
    6     929     188
  686      45     425
 1967     740     317
  677     206      51
 1260      28     214
  738     143     483
 1969    1597     214
 1609    1354     159
  746    1721     394
  452     756     133
  842    1544     488
  729    1119     297
  962     471     363
  685    1758     226
 1104     416     163
 1547     774       5
 1382     757     194
  575    1918      24
 1649      51     133
  562     662      52
  274    1595     321
  799    1764     481
  933     520     313
  550     236     469
  359    1922     294
 1497     882     139
  181     972     239
 1665    1450      59
  128    1680     280
 1150     157      56
  466    1757     245
 1728     452     329
   63     824     158
 1148     487     162
   79     621     242
  184    1921     244
  859     889     420
 1289     225     378
 1821     410     416
 1074     560     174
  873    1481     303
  668    1446     101
 1932     134     361
 1029     884      95
  569    1677     325
  424    1630     244
  176     936     372
   29     565     331
  578     513     309
 1735     831      15
 1572    1146     168
 1075    1117     472
    4     638     432
 1076     563     155
 1411     994     289
 1335    1243     189
 1181     552     190
 1060    1611     254
  256     561     264
  727       4     449
 1014    1177     139
 1541     629     498
 1256     656     269
  213     685     284
  195     292     445
 1958     950     235
  354     300     497
 1018    1740      52
 1095     277     389
  501    1066     269
 1609    1315     343
  674     445     201
  375    1352     141
 1695     414      45
 1083      50     194
 1053    1605     219
 1270     359     181
 1963     224     174
  708    1430     421
 1175     103     134
  206    1885     278
  147    1584     405
   75    1569     100
  434    1854      41
 1834      66     451
  885     421      23
  650    1901     115
 1354       3      99
  513    1190     262
  875    1542     470
 1006     697     352
  171     951     331
 1103    1635      83
   13    1158     195
  577    1281     484
 1179     837     203
  988    1687     174
  358       1     286
 1735     915      54
 1171    1262     337
  694     572     425
 1981     694     140
  465     718     489
  669     533     323
 1878    1572     352
  225    1902     280
 1580    1374     430
   26    1536     186
 1007     311     431
  280     116     128
 1977    1872     211
  656     182      49
 1119     307     255
 1709     336     468
 1977    1506     462
 1753     913      39
  379     176     399
   28    1540     328
 1654    1551       1
 1410    1296     453
   51      83     443
  778     890     401
  252      39     184
  783     973      45
 1450     396     470
  755    1751     467
  195    1763     111
 1016    1430     274
  765    1219     230
 1244    1958     169
 1290    1164     407
  568     348     154
 1931     906     379
 1926    1750      71
  714    1149      44
   36     803     275
 1989    1222     241
  393    1547     138
  783     493     476
 1855    1131     269
  146    1741      92
  278    1276     325
 1092    1269     477
 1489     967      95
 1324    1015     286
   25    1387     455
  445    1349     334
  202    1549     190
  879    1124      58
 1352    1372     366
 1405    1150     114
 1448     679     466
 1187     570      78
 1653    1789     282
 1256    1220     416
 1370    1794     422
 1323    1157     256
  595    1123     463
  249    1849     412
 1371    1014      73
 1822     116     105
  743     575      44
  757    1341     122
  471     756     281
  493    1403      90
   55    1321     311
 1060    1252      95
  617     754     158
 1865    1376     111
 1440    1677      46
 1840     984     478
 1187    1093     190
 1578    1370     487
   57     767     480
 1979     409     130
 1621    1778     242
   44     693     371
 1266     423     320
  324     594     196
 1644    1763      35
 1227     662     181
 1328     678      38
 1670    1971     408
  361     363      16
 1411    1949      83
  346    1044     430
  555     185     205
  398     355     437
 1157     977      53
 1249    1698     159
  171    1560     142
 1060     143      37
 1524    1394     204
 1836     746     289
 1232     127     156
 1738    1444     332
  347    1278     198
 1505     946      16
 1499    1556     212
  901     443     264
  337    1017     188
  256      25     353
 1966     865      45
  357     771     469
 1002     440     230
  776     839      43
 1372    1968     329
  317    1836      14
  730    1930     387
  129     752      37
 1337     415     133
   49     922      24
   97     806     187
 1254    1651     199
  110    1817     448
 1794     448     492
  707    1028     228
 1756     408     224
 1778     800     444
  172     682      64
 1166     446     485
 1149    1958     369
 1212    1530     456
 1545    1190     341
 1111     120      99
  489    1763     251
 1771    1633     402
  351     356      27
 1797    1867     403
 1095    1980     408
  568     854      87
  965     463     326
 1434    1517      14
 1841      66     499
  899     427     393
  388     931     280
  358    1449     420
 1288     223     336
  874    1371     379
 1099    1702     217
 1270     323      91
   67    1988     218
 1778    1518     344
   33    1629     304
 1978     246     375
 1540    1490     400
 1184    1685     434
 1868     288     485
  962    1448     336
  725      49       9
  265    1801     322
  554    1961     322
 1438     516     430
  153     114     265
 1319     379     227
 1374    1929     386
  815    1344     345
  263    1228     287
 1528     821     315
  287     326     471
 1148    1717     300
 1737    1067     394
 1633    1774     254
 1586    1787     227
 1547    1854     197
 1089    1822      73
  545    1070      10
   35    1691     309
  692    1861     383
 1698     365      62
 1842      44     399
  999     637      81
  728    1855     232
 1940    1701     327
 1515     444     399
 1687     431     404
  195     349     254
 1820     796     411
 1382     462     352
 1856    1186      41
  566     844      28
  419      18     494
  436    1272     353
  532     447     114
 1715    1616      33
  932    1114     100
 1719    1367     362
 1349    1014     422
 1611     873     379
 1311    1706     385
 1812    1844     201
  297     423      36
  282     205     365
  199    1277     352
 1195    1145       7
 1671    1673      24
  789     137     404
 1265    1315     227
 1787     929     331
 1251    1053     324
 1797     221     496
  303    1142     117
  291     653     249
 1230    1405     405
 1354    1886      96
 1625    1649     297
 1321     426      35
  277     458     464
  288     938     407
  325    1819     260
  768     155     120
 1163     782     369
 1008     998     262
 1145      70       2
  349     735     469
 1628      35     288
 1325    1466     312
   79     300     222
 1555     127      69
  218    1993     345
  421    1886     214
 1372    1418      53
 1603    1941     384
  994    1645     227
 1384     882     188
 1728    1593     253
 1022    1228      41
  241     569     455
 1286    1536     433
  241    1377     397
 1009    1723      75
  453    1097     372
 1402    1393     411
  249     887     180
   31    1820     396
 1825     988     443
 1715    1918     198
 1580    1128      65
 1073    1611     388
  306     635       1
 1670    1832     137
 1517     255      80
  554    1813      31
 1310     654     292
  510      96     441
 1079    1633     333
 1851     717     297
  435    1215     292
   12    1639      94
 1598     473      54
 1334     384     397
  224     128     320
  548     573     275
  314     234     349
  407     949     154
 1720     454     202
 1537    1172     167
 1418    1643     203
 1094     978      99
 1644    1113     332
 1310     843     298
  938     433     156
 1322     119     437
 1645     131     182
 1578     420     389
 1705    1608     460
  216     359     449
  140     967     311
  963    1158     212
 1158      87     179
  267    1648     139
  913     752     324
 1674    1691      16
   30    1085     391
  123     212     188
  756    1880     240
  837      32     160
  602     239     255
 1500    1901     148
 1127     271     449
  163    1139     381
 1972    1456     118
 1653      88      23
 1540     349     496
 1571     878     198
 1719    1344      18
 1398     746     180
 1211     766     287
  366    1140     254
 1465    1182     159
  330    1357     364
  359    1597     327
  369     385     468
 1469     802     173
   38    1628     390
 1032    1079      76
 1732     474     479
  826    1671      58
 1034     934     209
  881     768     294
 1609    1894     185
  247     462     293
  181     380      98
  879     422      50
  505    1493     290
  660    1929     294
  522     161     146
 1640     122     241
  119    1119     179
  392     284     468
  447     135     322
  285    1082     219
  662     369     254
 1561     546     269
 1063    1654     401
  298     808     407
  588      97     255
  651     524     189
   67    1479     450
  252    1993     398
 1427     530     417
  259    1657     413
 1875    1694     188
  261    1792      69
 1828     172     447
 1241     272     256
 1459    1810     154
 1770    1920     149
  576    1227       4
  851     262     372
 1574     556     346
  519    1264     399
  674    1004     263
  173    1769      99
 1041     999     364
 1300     455     125
  642    1146     185
  713    1527     215
 1364    1130     222
 1233     624     457
  171    1279     346
 1952    1333     263
 1684    1292      87
 1119    1685     142
  998    1168     404
  870     598     320
  503     890     187
 1149    1127     446
 1786     777     280
  641     302     479
 1947     537     159
 1698     802      91
 1956    1856     356
  861     185     287
 1060    1860      34
 1891    1141      66
   97      30     374
  329    1682      82
  370     781     200
  124     734      10
 1727     972     418
 1412    1163     335
  578    1920     461
 1940    1594     242
 1441    1210     418
 1621      54     281
  477    1315     119
  292     422     367
 1783     738      35
 1395     649     165
 1180    1621       1
  952      78      72
 1590     101     367
 1410    1930     305
  589     600     295
  880    1614     389
  821     801      20
  612    1138     377
  388     848      71
  945     331      90
  396    1924     300
 1403    1814     240
  222    1150     253
 1935     243     431
  982    1280     338
  594     486     447
 1912    1364     111
  937     472      66
  826    1834     393
 1176    1162     176
 1534    1985     459
 1144     929     357
 1842     279     278
 1351     904     309
  329     177     123
  298     682      17
  490     825     324
  728     523     194
  416    1151     494
  533    1784     497
  701    1831     285
 1025    1769     202
 1694    1793     351
 1990     134     313
 1557      36     171
 1802     449     369
 1879     931     234
  767    1337      88
 1226    1788     207
 1907    1044     167
   84    1263     219
  603     548     462
 1610     167     152
 1617     351     235
  286    1309     397
  692    1529     454
 1108    1812     216
  570    1220     279
  824    1308     132
  119    1522     339
 1065    1050       3
  194     690      31
 1217     336     413
  952    1126      67
 1517    1179     485
  256    1482     104
  140    1832     269
 1416    1381     459
 1339     149     308
 1697    1746      71
 1897    1903      80
  360     693     355
 1819     550     386
  210    1832     313
 1057     115     317
  498    1972     435
  745    1016     463
  670     587     458
 1026    1020     137
  997    1769     122
   38     875     205
  148     351     284
  840    1715     103
  482     380     411
  277     643     389
    6    1570      27
  337     777     178
  662    1077     376
 1313     769     106
 1252     972      35
 1637    1372     384
  783    1417      51
 1823    1737     500
  503    1815     272
 1807    1708     327
  251     434      86
  673    1541     154
  903     722     371
 1513     753     450
  762     533     211
 1757    1246      43
  502    1824     415
 1828    1235     356
   85    1725      33
 1079    1060     211
 1490    1063     195
 1459    1571     420
  709     616     428
 1052    1625     308
  117     544     327
  695    1940     434
  704     474     365
  527     730     186
 1622     128     395
  760    1017     133
 1753    1040      46
 1401    1268     381
 1180    1333     327
 1629    1512     208
 1793      84     401
   97     293     267
  763      18      58
 1685     163     244
  377     334     104
 1268    1840     337
 1323     908       5
  341     723     189
 1954    1771     421
 1555    1582      30
   70    1291     304
  604    1887     487
 1007       3       3
   20     243     159
  526     255     444
  271    1727      26
  168    1984     349
  375    1665      28
  529     893      22
  866    1293     186
  655     438     169
 1122      62     197
  335    1600     322
 1970    1816     331
 1271    1705     355
 1246     648     459
 1069     497     181
 1191     637     337
 1379    1384     107
 1595    1089     221
 1068     725     415
  914    1729     260
 1962      84     419
 1252     569     247
 1482    1608     195
   81    1281     347
 1473    1444     262
 1177     661     228
 1665    1438     412
  769     410     320
 1097     769      77
  823     711     226
  438     616     487
  216     539     438
  204     537      41
 1709    1520     362
  375     432     110
 1935    1853     467
 1691     686     292
 1389    1174     440
  740    1585     363
 1136     518     178
   22    1732     397
 1329     260     163
  921    1163     437
 1888    1905     169
  230     797     228
  185     964     342
  905     495     422
   68    1098     194
 1943     482      11
 1997    1150     472
 1294     601     139
  217     557     364
  959    1826     157
  403     783     197
  259    1884     162
 1620     648     264
  783    1268     330
 1252    1985      66
  627     264     331
   59    1659     179
   59     988     113
  715    1323     103
 1516      43      46
 1238    1254     244
 1867    1434     169
   41     534     483
 1917     964      33
  945    1925     486
 1636    1223     368
 1245     661     175
 1357    1603     216
  212    1020     383
  442    1630     249
  101     701      67
 1423     839     216
 1916    1726     406
  814     344     402
 1702     991     150
    4    1081     164
 1967    1283     112
   66     114     468
  755    1997     311
  234     734     188
  353    1541     284
  495    1194     209
 1335    1505     353
 1145     407     175
  456      96     324
 1630    1320     154
 1698    1617     147
   76    1462     141
  888     214      40
  418     420     387
 1546     823     383
  287    1675     283
 1543     197      40
  429     253     200
   88    1106      28
 1656     963     441
  247    1244     254
  638    1799     340
 1080    1994     429
  868    1149     444
  197    1663     295
 1688     405     339
 1410    1828     213
  709     471      79
 1683    1168     348
  683      93     356
   21    1648     108
  424     812     440
  729     764     437
 1600    1756     219
  994     196     325
 1841    1649      68
  794     245      96
  677    1126     415
 1641    1400     220
 1196    1637     175
  131     212     181
   22     136     420
  659    1056      70
 1139     922     241
 1817      10     406
  390     755     165
 1050     776     272
  695    1854     163
  567     264     399
 1653    1270     314
 1457    1790      35
  353    1602     256
  709    1008     104
  829     363     210
 1280    1076      74
  765    1435     299
 1333    1868     365
 1219    1152     209
 1776    1513     232
  462     569     183
 1972    1274     399
 1142    1646     211
   45      45     388
 1415    1045     364
 1137    1924     313
 1647     936     278
  293    1260     444
  838    1419      19
 1321    1292     333
  123      12      25
 1903    1606     425
 1048    1924     419
 1143     124      15
  760     931     139
 1509    1458      24
 1998    1073      81
  176    1578     483
  435     720     249
  379    1755     487
  716     698     163
  590    1995     149
 1043     267     121
 1149     643      57
 1004    1589     449
 1183     257     241
  677    1261     140
 1885    1634     181
  455     866      28
  136    1506      23
 1461     840     160
  927     467     372
 1806    1685     338
  253     149     119
  619     256     243
  395     697      95
  349    1935       6
   43     971     122
  719    1541       5
 1333    1217     371
 1013     879     199
  285     754     148
 1692     995     411
 1472    1034     168
  114    1745     470
  362     324     341
  353     530     253
  852    1750      30
  861    1131     454
 1555    1947     272
 1848    1687     428
 1329    1895     244
 1893     976     104
 1188    1741      71
  691     354     426
 1535     940     446
 1781    1521     122
  274    1836     141
  192     744     270
   15    1145     110
  778    1176     215
 1220     144      11
 1369    1562     217
 1064    1920      90
 1701    1694       9
  919    1056      95
 1093    1961     248
 1648    1944      42
 1563     323      48
  714    1649     165
 1700    1017      71
  234      96     296
  363     338     252
 1274    1700     490
 1176     823     414
 1521    1354     212
  168    1082     112
 1078    1318     469
 1496     711     462
  912    1002      86
   47    1367     226
  515    1309     227
  903    1053     366
  184    1913     217
 1495     992     498
 1573    1331      34
  234     186      92
 1146    1269     440
  265    1989     444
   69    1691     457
  718     963     120
 1119     569      49
 1171     735     412
 1531      92     116
  299    1695     323
 1402    1731     173
 1777    1991     299
  763    1236     490
 1954     700      69
  938      40     356
   14    1454     151
 1119    1200     220
  883     321      47
 1110    1774      32
  378     308     167
  653    1333      36
  521    1653     401
 1447    1260     304
  290    1704     241
 1695    1698     363
  766    1445     184
 1796    1398     342
  124     220      62
  142     705     333
  500    1440     445
 1170    1728     363
  777     663     262
 1465     816     442
   29    1862     353
  463    1306     242
 1084     250       1
  805    1246     383
   98    1305     157
 1783    1796     110
  613    1805     296
  477     153     335
 1752     198     416
 1826    1158     474
 1992    1689     240
  424     958     116
 1087    1372     483
  659    1418      50
  653     398     438
   38    1152     209
 1930    1684      16
  320    1279     390
 1059    1075     294
  925     544     254
 1762    1263     333
  616    1959     300
 1227     121     255
 1575     202     456
 1242    1640     212
 1668    1100     112
  820    1178     152
 1525    1802      59
 1772     798     184
  498     787     364
 1925     926     299
 1799    1841      47
 1356     240     259
 1722    1476     350
 1407     740     370
 1196     627      20
  590     994     335
  829    1144      25
 1408    1395      19
  348    1320     166
  850    1466      24
  322     376     205
 1804    1644     436
  239     418     497
 1034    1886     259
  992     462      76
 1094     281     462
  304     529     309
 1311     109      33
  909     378     456
  487    1008      37
  320     261      51
  594    1274      51
 1662    1208     396
 1784    1870     153
 1371     204      75
 1017      44     104
 1301     341     309
 1170     272      80
 1822    1533     299
 1119    1961     379
  273     595      54
   29     399     368
   82    1760     407
  964     515     131
  621     775     252
   55     965     292
  301     694     264
 1459    1627     204
 1437    1014      56
  646    1989     345
 1367     397     362
  598       8     233
  475     281     294
  791    1872     377
  153    1855     321
 1146    1421     180
  244     537      15
 1946     667     349
 1460    1677     138
 1819    1969     166
  942    1994     287
   92     692     424
 1279    1483     420
  303     289     348
  725     883     141
  448    1591     412
 1077    1095      51
 1155    1777      74
  401    1404     317
  212    1953     494
  628    1736     296
 1019    1776     194
  100    1508      44
  675    1822     395
   23     853     425
  971    1762     116
 1846    1023     232
 1779     473     216
 1960    1011     448
  255     779     242
 1458     783     109
 1002    1681      13
 1250    1398      90
  467     741     384
  309     987     185
 1116    1098      25
  817    1534     487
 1351      35     274
  543     270      83
  575    1728     325
  787    1367     371
 1531     434     179
  153    1382     487
 1792    1818     471
 1477    1376     462
 1171    1838      83
 1622      38      17
   82    1416     150
  675    1343     111
  299     307     421
  592    1488      49
  992    1728     192
 1168    1486     186
  914    1947     341
 1284     773     477
 1696     608     403
 1571    1667     101
 1571     261     130
  224    1613     170
 1233    1321     334
  473     338     113
  675     348     225
 1380    1094     171
 1042     231     342
 1653    1522     332
  901     334     497
 1084     122     409
 1805    1616     289
  532    1481     468
 1044     259     186
 1285     681     462
  293      34     199
 1296    1575      62
 1678    1398     213
 1350    1180      52
  279    1831     395
 1834    1537     461
  958    1826     121
 1254    1578     283
 1594     757     212
 1881     414     447
  537     268     285
  487    1661     316
 1183    1034     140
 1392     687     407
  988    1877     421
  102    1951      54
  199     321     413
 1715    1363     443
 1256     129      94
  570    1481     241
  748     726     300
  430    1268     146
 1362     495     246
  528     416     395
 1246    1615     475
   54     429     122
  561     132     279
 1774    1193     189
  508     476     467
  666    1081     296
 1242    1673     190
 1909    1840     196
 1495     793     140
  290    1020     210
 1972     952     338
  393     912     481
 1028      13     133
  579     239     294
  871    1221     475
 1299     117     295
   26    1809     114
  628    1710     317
 1147    1428      69
 1565     208     366
  730     853     101
 1455    1704     500
  248    1535     418
   18     246      65
  670     454     289
 1487    1571     317
 1360     754     102
 1851     334     372
 1222    1770     455
 1875     107      61
  896    1868     464
 1678    1100     405
  739     380     152
 1050     604     177
 1620    1198     218
  640      18     421
  177     581      48
 1849    1000      26
 1189     810     389
   70     254     367
  992    1083     430
  151     361      29
  438    1142      51
   41     674     240
  294    1637     309
 1306     538     477
 1294    1827     218
  216     878     358
 1284    1326     237
  616     593      29
  244     694     239
 1134    1598     244
  752    1695      47
  155     251     298
  105     968     346
 1446    1083      62
 1244      73     232
 1633    1910     330
  987     665     391
  848     483     198
 1362    1820     323
  779     929     309
  931    1097     493
  140     316     279
 1049     360     393
 1657     515      50
  708      91     417
 1810    1944     371
  779    1637     496
  420      42     377
  898     358     315
 1286     436     101
 1708    1504      76
  326     781     303
 1388     143     171
 1976     563     473
  112    1231     284
 1318    1946     131
   38     648     460
 1780    1418      10
 1713     875     465
  685    1699     106
 1671     931     415
 1278    1655     280
 1222    1439     490
 1758    1694     264
  345     267     217
  609    1624     375
 1102     914     197
 1161    1729     234
 1974    1191     311
 1804    1506     420
  326    1984     216
  588    1543     444
  413    1052      93
  340    1945     117
   64    1285     359
  143     737      12
 1046     178     172
 1400    1493     252
  899     241     110
  939    1493     196
 1807    1216     321
  331     876     135
 1260    1834     475
 1417     166     434
 1692     112     150
 1981     567     104
   71    1938      39
 1765    1224     347
  534     789     384
 1999     649     147
  732     407     248
 1076     877     402
  402     517     325
  458      19     409
  129    1396     468
 1306    1538      24
 1378     497     450
 1950     663     378
  318     416     201
  103     181     329
 1120    1096      12
  181    1443      24
 1914    1768     500
  927    1453     457
  844     903     362
  867     891     475
 1754    1494     387
