10000   100000
 8966    5980      50
 2500    9621      34
 3904    6857      21
 1763    6222      38
 7409     825      50
 3940    1027      21
 9240    3172      23
 1914     323      42
 3058    7760       3
 9447    2407      27
 5426    2856      11
 1398    7342      26
 8254    9912      27
 4476    9601      30
 1652    5150      45
 2679    3973       5
 2202     695      45
 8876    7538      36
 6635    2441      49
 9041    1169       8
 8249    8629       7
 5590    1406      34
 1853    6682      32
 7805    2214      35
 2955    5860      12
 3279    3266      16
  325    4612      46
 4214    5197      47
 6654    7695      24
 7823    5955       9
 2803    3661       1
 4209    3144       1
 7242     377      42
 5807    9512      44
 8018    5825      49
 1284    3790       5
 5895     785      35
 1092    6333       9
 5138     757      22
 1092    8167      28
 1104     969       2
  600    2020       6
  976    5011      16
 6839    6207       8
 2664    5207      16
 6453    3513      34
 3590    5097      17
 6274    3357      13
 3382    5830       4
 7900    1309      44
 8869     962      37
 7240    3418      41
 2250    6433      40
 4808    3042      17
 6366    5458       6
 9878    2243      19
 1326     311      23
 1034    4273      14
 6864    5679      38
 8172    2222      19
 5486    2560      19
 8903    7650      39
 5335    9691      28
 4729    2708      29
  186    2563      37
 2428    1433       2
 2738    6755      32
 3362    2019       7
 9040    9908      41
 7613    4826       6
  173    3996      29
 4174    2034      14
 3865    3663      18
 2924    7542       3
 5486    6228      33
 3270    7631      18
   24    8912      47
 8394    7871      36
 8301    7863      47
 9479    1070      39
 9826    2448       3
 1860    5664      25
 5522    7781       1
 3063    1585      17
 5642     117      40
 9625    5186      27
 8536    2682      46
 2758    5619      21
  620    1918      15
 8041    7256      17
  489    2910      47
 2504    8737      23
  284    8737      34
 1869    8953       5
 8337    2092      20
 3523    7068      13
 2556    1665      37
 8175    6285      25
   92    5651      32
 3699    9670       4
 6608    3166      44
 5344    2840      34
 4080    4373      37
 3032    1428      23
 1475    4249      41
 4894    9063      29
 6558    7150       1
 9195     124       7
 1197    2207      33
 7218    1262      24
  384    2006      22
 3223    5941      31
 7596    6028      25
 5375    2750       4
 5975    7692      38
 5037    7322      14
 8538    4123       8
 5013    9831      17
 7220    3713      13
 8481    4038      12
 6838    1709      29
 9131    2339      12
 5158    4665      37
 4259    1071      34
 8302     508      10
 5623    7771      34
 6097    6280      22
 5927    7699      10
 5991    8311      24
   28    6472      43
 1736    8203      26
  427    3964      15
 1443    5652      45
 2513    1287       4
 3020    2296      14
 7143    5631      17
 9774     355      40
 7472    3616      36
 2135    1889      15
 4958    3734       5
 3160     411      33
 3476    3925      20
 5479    2922      48
 6766    3427      41
 5413    8191       3
 1044    7607      25
 7750    8998      19
 1365     134      42
 3253    9900      16
 3338    9304      50
 3748    5088       9
 4025    8960      19
 6946    3257      46
  372    5349      24
 8562    9954      41
 2521    7578       4
 1518    8696      49
 8003    5939      48
 7902     654      14
 3558    3855      16
 4997    2014       4
 3956    9684       3
 3565    7181      27
 5265    3804      22
 5218    9897      46
 2795    5050       9
 7842    3950      29
 3781    4247      49
  786    8612       1
 4641    6229       5
 3006    7184      14
 9041    1887      10
 6221     613      18
 6376    2637      34
 2624    5032      48
 7673    2340      16
 1622    8521      12
 2220    6219       4
 7183    8271      36
 3412    8225      21
  595    8088      13
 2481    9300      20
 3094     819      10
 2082    5902      32
 7113    2601      10
 5804    4518      33
 4324    9230       8
 6894    8135      31
 5165    7172       3
 3389     642      35
 7829    1457      46
 3480    5276      41
 4298    4488      21
 6551    9919      16
 9151    4430      47
 3669    5213      11
 2898      20      15
 7384    2800      40
 4555     504      34
 1548    9039      48
 3004     984      38
 4632    3524      16
 9119    4897      47
 5389    5714      44
 9819    8613      44
 1383    4975      45
 7754     789      15
 6905    3631      14
 7409    7014      47
 6447    1913       3
 3782     200      50
 7306    2668       6
 8554    8614      39
  619    5210       7
 5583    8355      47
  558    4299      17
 1346    6615      49
 4976    1828       4
 8341     776       9
 6605    4278      17
 3157    5680      15
 2176      85      46
 7141    5473       3
 2350    6331       8
  705    2577      27
 1355    1346       9
 7970    5144      16
 6149    9400      14
 6925    4208      41
 1202    2776      32
 6881    7790      38
 3317    6585      44
 5141    5390      19
 1471    2747      10
  400     723      11
 8097     634      15
 9592    4749      22
 8991    2914      41
 3198    6055      41
 5973    3888      15
 3762    8325      19
 6699    5919       1
 2088    2039      18
 4834    8948      10
 1909    4559      31
 2542    7225      32
 3642    1246      28
 6556    9588      19
 8962    4079      12
 2849    5493       9
 7525    4461      32
 3443    6662      45
 1834    8531      45
  781    5540      34
 1691     372      18
 8916    1955      28
  161    1634      19
 9749     905      12
 3827    9166      19
 5671     624      30
 6484    4407      28
 9497    8304       3
 8027    5250      47
 9918    4284      30
 6642    8151      13
 8596     278       5
 6582    1298      20
 7486    2311      33
 3003    9880      33
 9978    6409      11
 4385    2139      31
 9040    5393      14
 4289    8441      10
 8572    3323      38
 3074    8985       8
 9703    2689      49
 1000    1661      46
 9663     793      27
 9542    2377      14
 5950    7787      16
 8088    8867      44
 9832    2783      30
 8273    6194      21
 1595    3984       9
  579    1691      33
 9619    2391       6
 1279    1686       9
 8423    3915      10
  799    9980      22
 8585    9048      15
 3804    1741      15
 2938    1522       4
 5483     342      36
 9466    9802       8
 1156    7834       4
 3546    8940      34
 1584    6100       2
 5498     611      33
 1829    8433       7
  876    2147       8
 8968    8163      44
  489    8619      47
 7182    8906      36
 6984    7465      19
 1169    7618      34
 6460    4701      42
 2559    7754      37
 3170    2086      22
 7954    7545      21
 6452    3802      50
  967    4995      25
 9585    6344      45
 8490     629      35
 5954     397      17
 3571    5983       2
 4623    2724      22
 2376    9362      32
  814    7584      42
 8358    4006      11
 8511    5905      16
 3505    5032      20
 9848    9478      36
 6829    4412      20
 3577    6528      11
 9559    8331      14
 2282    1303      36
 7996     734       8
 1931    9075      33
 5936    6938      46
 8193    9105       5
 9576    7724      15
 9053    7309      22
 3464    2830      21
 6344    6840      49
 1026    3155      28
 2328    3040      36
 9413    3899      20
 4840     782      15
 1777    4829      47
 7233    7234      32
 4957    4500      26
 8617    5271       1
 7799    2242       3
  990    2392      19
  497    6119      12
 3536    9405      37
 7435    7676      17
 4568    3942      29
 9396    2138      20
 2981    6269      48
 7481    1297      31
 2751    9547      39
 4992    3202       7
 7384     320       5
 3502     133      47
 9258     971      43
 6933    4137      28
  874    3068      14
 3011    3189      33
 5632    5087      29
 6928    4217       9
 2826    1007      41
 6027    6413      42
 2698    5970      35
 2830    6516      20
  153    7558      24
  641    8487      31
   60    3203      16
 3249    2485      41
 8335    1163       4
 8903    9174      35
 6261    1016      14
 2673    9257      41
 8642    5194      20
 5157    8513      17
 9066    1686      49
 7553     469       1
  755    2536      43
 3239    5476       3
  754    7779       3
 6279    2065      39
 7294    3278      41
 2903      21       1
 8096    2790      25
 2960    8256      17
  998    9256      25
 1466     408      41
  353    2201      43
 5828    4053      49
 3607    1857      37
 5671    7995      40
 5301    3035      20
 5321     687      14
 4462    7363      16
 2717    6329      13
 1973    3156      22
 2380    2696      19
  932    6140      36
 1336     338      38
 3192    4126      18
 1186    8668      24
  572    9487      46
 1258    7600      46
 4973    4967      18
 7653     429      29
  808    8851      48
 9855    4621      22
 2346    8209       3
 2683    5796      35
 3161    5563      20
 1828    5288      12
 1314     684      47
 5266    7731      21
  232      99      30
 7013    3279       2
 2215    9176       5
 6835    3397      12
 5043    6350      19
 7191    6586      14
 9105    1805      47
  745    6568       9
 1428    2517      36
 5510    9037      49
 5608    3166      14
 5239    2268      48
 4414    9022      10
 4163    2935      24
 6864    6703       8
 3449    2817       3
 5253    7965      45
 1821    6273       1
 4337    6408      45
 9725    4208      24
 2890     922      34
 5157     571      43
 4178     880      31
 7113    3403      47
  167    9112       9
 2983    6216      22
  947    6862      20
 7219    6613      24
 9978    3459      46
 4186    1733      34
 1459    1868       8
 2029    7610      48
 2908    8591       6
 2662    6689      36
 8125    2597      50
 4341    1720      16
 1202    7939      49
 4166    2114      47
 7625    4462      18
 9357    1145      45
 7576    3905      32
 5185    3202      40
  127     359      20
 6815    1694      27
 5763    6493      40
 7482    1459      15
 1772    9407       7
 3886    1005      10
 4699    9822      28
 5843    4969       2
 9747    4300      10
 9300    1442      35
 9659     611      21
 1352    9040      48
 7845     129      14
 5655    5695      27
 1413    1953       8
 2417    5765      32
 2239    3742      19
 3559    5695      17
 7858    7004       9
 5651    2240       8
 6262    2660       9
 5301    9559      17
 1781    3273      21
 3828    2749      17
 5780    6058      21
 7896    7491      33
 1637    2809      49
 7331    2825      39
  686    5036      49
 2925    3345       9
 1937     953       9
 1495    4572      20
 1119    9542      22
  219    8708       5
 6277    9880      32
  119    6112      13
 2928    1112       9
 2104    4703      45
 3491    1851      28
 3187    3209      13
 4140     218      40
 5063    9839      28
 4604    4761      22
 9663    7815      41
 5894    1048      11
 2005      60      39
 9468    6968       8
 4170    1865      35
 6021    4092      40
 5581    3356      33
 5798    1897      19
 5637    2374      10
 6749     698      22
  915    3788      25
 1962    9800      39
 2021    2089      32
 5341    4496      38
 7205    6182       6
 7648    6323      25
 1003    9955      47
 2900    6774      28
 1625    4083      27
 2322    6455      15
 2461    9781      13
 2261    9122      29
 4349    4355      40
 8844    1593      11
 1377    4650       1
 7699    5524       7
 7654    5123       4
  779     302       8
 4861    1278       9
 7667    4243      34
 3800     307       5
 2921    3638      16
 3627    2577      26
 5219    9889      24
 9868    2541      19
 1744    2397      45
 3218    6252      45
 3519    1110      48
 4796    5218      28
 5390    7303      41
 2049    5358       7
 5686    2225       8
 4614    5000      30
 4503    8475       7
 7043    7145      25
 5792    7191      45
 2043    4935      38
 9504    6685       5
 1074    9212      25
 8376    9304      22
   85    7063      14
 2309    8620      12
 3660    9450      49
 2134     258      12
 5630    9932      16
 9172    2178       9
 4107    6167      50
 7143    3373      44
 2706    4097      48
 2010    5969      21
 5424    9582      46
 4043    1595      31
 9844    5645      39
  101    4308       1
 6385    7474      34
 8562    4034      16
 1081    6385      37
 4453     778      45
 8550    4675      39
  870    5997      45
 6803    9343       6
 8397    9125      29
  393    1215      23
 4700    6965      17
 2173    1201      19
 6206    7418       3
 2590    6454      17
 9720    5949      47
 4394    5289      49
 6743     983      50
 2437    1390      21
 1561     868      23
 9127     741      21
 2444    6809      13
 9996    2977      13
 7413    5530      35
 3866    9348      43
 6166    7894      34
 1455    7244       3
 8789    5144      47
 6531     264      41
 7398    8539      27
 4490    5209      37
 7650    2272      15
  627    4034      10
 2508    4320       5
 8207     812      17
 6100    6246      35
 3343    1398       2
 4838    7296       8
 1454    9936      49
 9992    1364      29
 1552    4352      28
 3823    6467      18
 7856    7376      19
 8528    4633      47
 9339    2949       6
 1936    7835      12
 9686    8887      13
 3333    4096       8
 9621    8094      45
  984    8622      50
 5336    2900      43
 8154    8019      45
 1881    7139      17
 6513    6886      25
 9462    5491       2
 7296    2303      42
 2534    1565      30
 6630     522      17
 1075     669      49
 9697    8620      21
 8948    6563       5
 3318    6057      42
  456    5725      47
 7341    9601      27
 9184    5652      40
 7838    3746       3
 9402    3775      50
 6276    9841      36
 3296    5591      15
 1915     962      41
 4829    3668      37
  885    8061      36
 2962     607       3
 2562    5033      11
 4566    2324       1
 4663    5428      36
 8437    5828      23
 4629    5113      27
 6571    7379       2
 3884    7071      49
 7551    6460      13
 1963    4795      42
 2569    2800      28
 3954    1260      41
 2629    3412       5
 8057    4748      20
  236     272      32
 1700    5198      20
 5430    2751      50
 2500    3599      20
 8959    6362       6
 3754     305       8
 2905    1484      21
  516    5625      39
 3927    8679      44
 5026    2650      23
 5298    4931      29
 6847    8352      14
 9598    6401      15
 3196    7372      44
 5909    2227      43
 6213     985       2
 7697    8057       7
 9673    1345      13
 8351    1291      28
 1000    7513       4
 2282    8143      32
  633    9008      31
 3385    1572      27
 7108    9565      24
 5687    6409      22
 3023    5860      30
 1079    1768      45
 8775     580      43
   65    9907      15
 3929    9513      17
 2071     496      18
 1078    6776       1
 9001    6254      35
 4917    5330      21
 1326    7601      28
 3537    2132      16
 5305    2876      38
 2236    4020      18
 8495    4836      43
 8007    4002       9
 4854    6871      38
 1629    8373      10
 4234     507      40
 9563    2377      40
 3515    7707       7
 1999    8722      34
 4874    9112      20
 5246     579      26
   81    7173      14
  435    3832       8
 3657    4419      16
 2030    3428      19
 2536    9867      49
 1265    1659      32
 8971    8367      47
 4044    6400      13
 9507    7969      11
   86    7547      37
 7258    9360      32
 7441    9667      12
 8211    4332      48
 7991     202       5
 7857    7700      34
 5867    5783      19
 4233    9781      35
  632    7294       7
 4953    6804       1
 8851    7540       9
 8210    3521      44
 4228    5935       4
 4911    8782      44
 5112    1638       7
 9163     171      47
 1297    7592       5
 1078    6276      22
 8371     283       6
 5174    4685      40
 2714    8593      44
 2586    8939      44
 4872    2894       5
    6    4289      32
 1643    3895      42
 1814    1491       5
 9405    3296      19
 2032     967      15
 8666    9222      42
 9702    4461      12
 4647    1004      38
 9937    2749       3
 2830    2703      38
 7118    6884      12
 1013    2327      17
 2503    9233       9
 5798    5301      24
 3116    2666      30
 8690    1107      12
 9502    4271      29
 6858    2608      33
 9606      10      29
 2309    9997      15
 5544    7560      46
 7871    8776      13
 7103    7987      27
 8756    9010      32
 1421    2142      31
 2527    7305      47
 6797    1133      38
 5756    1015      39
 5765    1895      46
 2114    6359       4
 9673    6356      14
 4801    7119       7
 2787    5245      29
 8148    2226      34
  289    1357      39
 7593    9955      11
 5078    7242      39
 2444     382      36
 4339     380      41
 7049    9983       8
 3405    8246      21
 6875    8404      43
 2119    2785      43
  697    4268      31
 8405     858      29
 4711    8868      19
 8304    5756      14
 8685    5793      41
 5416    1586      34
 1750    3143      24
 9995    6813      23
 4751     155      27
 7535    4650       1
 1802    1930      21
 9011    3710      19
 7878    5779      25
 3633    8144      37
 9426    9234      40
 1011    9119      27
 4153    3343      44
 7317     967      44
 3823    5643      40
 8472    3545      40
 6754    9917      26
  463    3338      29
 2593    5162      39
  736    8049      16
 6321    5590      49
 5440    8168      26
 5134    6162      36
 6100    2257      40
 8094    8346       6
 1638    5538      28
 1554     263       2
 4891    3142       5
 6405    5030      19
  805    1148      12
 2746    4546      47
 7266      73      18
 3427     258       9
 2035    7299      42
  380    5304      43
 5917    3483      36
 6180     134      23
 5673    3538      28
  702    3757      21
 8201    6568      27
 2746    6466      31
 9170    2685      28
 9427     695      43
 6725    3838      21
 8380    3080       5
 1863     415      35
 1996    5739       3
 5534    2617      32
 5642    7089       6
 8561    7965      10
 1378    5997      10
 4063    6774       8
 1109    1169      27
 4947    8989       4
 8026    8844      30
 4793    5430      10
  531    7932      24
 9499    2966      19
 2939      23       4
  903    7782      47
 3251    3742       7
 6377    8799      35
 7545    3025      49
 6533    3030       9
 1728    6112       5
 3509    1221      33
 7793     896      27
 7110    6214       7
 7132    9770       8
 4914    8966      46
 8655    3075       1
 7453    2209       3
 6829    8109      29
 9859    5117      23
 5970    3424       6
 3542    9756      35
  789    7232      44
 3354    1590      36
 3123    1799      45
 8441    4947      28
 1515    8997      41
 3723    2649      47
 8183    9030      49
 3299    6602      30
 6722    7059      40
 2829    9244      11
   60    1289       4
 8002    1126      42
 9800    8072      45
 4746    2149      18
   94    1140      10
 9095    5136      24
 8124    2937      48
 1077    3918      30
 8136    4757      30
 3731    7917       2
 5019     970      30
 2496    1163      42
  567    8357      45
 2715    5026      46
  206     135      44
 5342    3110      39
 4630    9807      33
 8547    4686       8
 3303    9216      35
 7571    6819      20
 4892    7250       2
 6054    4093      22
  762    8937      17
 2140    6285      33
 8626    8378      49
 1736    6916       5
 1542     901      48
 2580    3008      27
 8147    6192      25
 1317    3863      27
 8566    1616      49
 9011    4387      42
 7947    9653      47
  583    1837       8
 5312    3088      49
 8580    8192      25
 9480    1341      10
 8839    2767       3
 1383    9091      32
 5245    5069      30
 6861    4969      46
 7599    9760      12
 7252    6956      22
 5440    1265      20
 8527    7714       5
 3070    2788      16
 4410    5949      45
 3528     651      24
 8970    4285      15
 4038    6064      47
 9006    9160      41
 5117    7173       3
 2072    4196       2
 3337    5517       5
 7402    7421      46
 6541    4637      25
 2489    6783      46
 3139    8409       6
 7423    8873      35
 3487     719       5
 8998    4161      42
 6170    4464      50
  365    8717      16
 5881    6573      40
 3302    9868      28
 4290    4394      29
 7424    1990      19
 5832    3995       7
 4704    5879      47
 5422    3085      22
 9583    4329      10
  398    4578       7
 9114    6295      28
 5686    6436      42
 1905    9913      24
 6299    7143      27
 8288    4561      18
 8634     819      42
  864    6568      23
 3949    9739      27
 8277    9100      50
 9206    1106      34
 1852    5633      31
 8288    6876      46
 8200    3999      31
 5343    7128      38
 6255    4545      36
 3426    9386      25
 9993      59       8
 6083    1787      23
 5182    5288      21
 6287    8372      49
 8271    1852       6
 5146    7150       8
 5496    8132      45
 2623    1019      46
 3520    6556      40
 2905     380      45
 9315    9189      20
 7453    8862      14
 9093    8834      46
 7464    7083      27
 5667     888      13
 2816    6545      35
  948    6841      32
 1966    5337      29
 4874    1878       4
 5253    4674      23
 4442     895      29
 9655    7108      46
 8488    9403      50
 5570    6879      42
 2810    6993       5
 9354    1729      22
 2547    1610      39
 4235    3339      36
 6112    4042       4
  786    8264      27
 1680    8094      31
 5140    7239      24
 4542     189      28
 7773    2230      16
 1117    8087      37
 2846    9610      46
 4455    3948       2
 4145    5586      50
 4538    5541      34
 9153     369      47
 7247    6801      34
 4485    7675      16
 1025    4554       5
 9607    9921      48
 7693     858      20
 7302     955      39
 7601    6758      34
 9538    5107      40
 5078    4042      37
 1798    5441      24
 8599    7624      27
 6273    4191      23
  826    5897       9
  747    2145      36
 7956    2516      42
 5262    4004      36
 8372    4689      37
 3478    6181      39
 3872    1817      27
 5664    1990       4
 3287    7668       2
 3830    4240      50
 9726    8001      24
 1870    2786       1
  738    3529      49
 1093    1964       6
 2134    4052      18
 8314    3740      39
 6482    9318      18
 4823    3622      41
 2491    6075       4
 3082    7126      41
 1082     801      22
  219    5301      47
 3747    6900      19
 2062    2805       8
 6113     324      50
 6205    9862      33
 5522    5582      48
 5495    5172      29
 7921     426       2
 5046    5318      42
 5846    4039      23
 7499    8837       7
  750    1857      25
 9906    5614      24
  230     464      35
 6443    3798      50
 8376    5446       4
 3548    3574      27
  325    6525      22
 5642    8318      42
 6032    3193      40
 4868    9149      37
 3077    5323      37
 8690    7948      36
 9153    6283      42
 9303    7082      23
 4748     437      17
 4673    9313      43
 7550      36      42
 5867    2328      16
 5411    2369       7
 4559    4607      40
 6234    4344       9
 4181    4829      35
  463    1572      25
 3896    4896      29
 4332    4663      31
 9997    9157      30
   32    7198       3
 8711    5563       2
 1079    5921      20
 5686    8662      31
   29    6270      39
 1209    3307      24
 9133    9033       5
  380    3911      19
 1394    4444      17
  550    9723      48
 4099    9675      46
 6013    3528      28
 1933    9600      38
 6946    4730      19
 9568     770       6
 2874    3044      36
 1906    5850      46
 2168    9118      28
 6611    8986       8
 2686    3186       1
 8712    7381       3
 2240    7960       1
 1839     898      14
 2920    7618      48
 3689      23      44
 3084    8808      11
 8933    5153      36
 4403    6983      41
 9740    2840      10
 2925    6442      21
  306     594       6
 8265    8845      17
 5514    9460       8
 3131    2007      48
 9505    1500      17
 4664    6912       8
 6169    5197      41
 3151    1739      26
 2342     449      30
 5135    2121      19
 2081    6478      44
  925    9546       1
 6736    4854      17
 8742    8351      31
 6594    1120      13
 9857    7577      20
 1406    3469      33
 3144    8294       3
 9944     225       5
 8416    1896      48
 4893    6491      33
 4439    1391      13
 5644    7259      39
  346    2289      24
 1465    3154      17
 9041    9875      12
 8862    1259      19
 7155    8812      24
 3732    5866      19
 5627    1614      15
 8469    8848      30
 9859    8162      25
 3469    8400      15
 2110    1725      10
 5263     143       5
 5137    5155      20
 6395    6375      12
 1558    9000      23
 7424    1120      30
 5389    3184      11
  588      16      39
 8749    8092       7
 3500    6958      17
 1576    1467      35
 8070    6321      44
 9576    2640       8
 5950    4352      46
 1301    1276      43
 2421    5355      50
 1956    9517      25
 8323    9305      15
 6414    3913       2
 9723    4731       2
 1189    9018       3
 7510    9061      28
  149    7071      48
  852     216      25
 2128    6108      25
 3834    3558      27
 3351    1134      49
 9007    4099       5
 2920    7650      29
 4002    2654      45
 3019    1156      17
 8432    1234       6
 5502    5733      15
 2069    9807      15
 8177    6183      19
 8086     212      48
 9219    6660      31
 3317    1416      33
 7319    4495      40
 9972    6691      11
 1127    2257      12
 8712    5364      33
 4444    5980      14
  603    6745      15
 3137    1065      33
 3348    7512      11
    8    4144      46
 7775    4127      17
 8621    9468      33
 5311    7728       3
 3920    6341      24
 9283    7973       1
 5263    4388      12
 8359    6304       8
 9423    3937      12
 3286    2449      48
 7429    9047      46
 7907    4863       5
 7374     347      29
 1453    3150       2
 4146    5923      12
 8470    6175      31
 2858    5139      16
 9161    4898      28
 9449    5259      38
 1898    5108      10
  944    8305      47
 2158    1509      25
 2504    8840      32
 2005    4791       7
 4280    2404      10
 6806    3937       5
 1944    4752      24
 3193    7181      33
 4803    7968      46
 9911    4529      44
 8215    4375      43
 6076    8001      38
 1267    3182      45
 2409    8441       1
 4812    8800       5
 8748    9656      36
 9851    8981      42
 7031    7516      37
 4998    5211      30
 9526    2354      32
  252    4099      42
 8253    6786       9
 7786    7983      34
 6226    8035       2
 1377      91      10
 7384    6427      23
 6365    5920      23
  232    7356      23
 5442    1985       4
 4147    7769       1
 8245    3462      29
 1383    7370      30
 5717    3705      34
  103    1306      20
  193    7667      45
 2971    8840      24
 8890    5112       7
 2598    7586      23
 4582     739       4
 8702    5242      45
 2164    5622      42
 9533    6253      38
 9590    5137      22
  895    1806      40
 8562    1052      42
 3753    1675      37
 5216    6034       7
 2801    6756      49
 9892    7710      46
 1485     456      29
 7106    7349      31
 3358    2487      46
 4846    1710      30
 6651    6650      19
 4055    1691      14
 2081    3277      27
 8114    4186      29
 4870    3984      46
 8931    2731      46
 9386    2411      39
 6735     793      23
 5573    1338      28
 7282    7768      38
 3931     138      33
 1974    3403      36
 5250    5229      40
 9435    7159      22
 9770    4304      36
 8852     602       7
 1263    6790      37
 2055    4463      24
 9745    5592      10
 3864      79      32
 4001    9412      16
 7404    8099      46
 8984    4488      19
 6143    5661      21
 6798    8596       7
 7399    9104      27
  541    8542      30
 5003    7366      42
  594    9275      49
 7025    3109      43
 6436    4224       6
  886    5621       6
 1725    8992      11
 7385    7612      45
 5981    2018      39
 5084    2546      38
 3626    1926      39
 7343    8919      29
 2969    7967      31
 6077    6759      26
 6652    5766      50
 8625    8774      37
 7616    5536      22
 5227    1282      46
 3596    3170      33
 2494    4560      15
 4419    3348      48
 9689    9028      25
 7656    3358      19
  766     985      38
 2884    9285      16
 1657    6723      20
 7192    8695      44
 8474    8742       9
 7995    6174      37
 8906    5938      32
 8605    7138      25
 7632    8314      45
 7341    6833      36
 8326    4672      43
 3962    4939       8
  684    1858      43
 5730    3753       1
  824    6911      45
 3349    1647      20
 9287    6331      14
 2776    3507      22
 7441    1454      26
  625    9089       8
 5296     731      50
 6587    9490      25
 8444    1133      38
 8549    7135      24
 5459     329       3
 3458    8348      26
 6140     714      25
 5998    1985      13
 7451    8212      40
 6539    2071      32
 3621    3271       7
 9463    9147       4
 6947    5337      40
 4081    2210      36
 4410    4812      34
 2757    4590      44
 9822    7716       3
 8158    6480      42
 6370    4371      40
 8440    9702      40
 8062    5658      31
 3561    3262       3
 8897    7451      15
 1106    2788      11
 2269     321      42
 6858    9665       3
  925    8817      11
 3756     461      33
 8126    1750      40
 7828    6841      11
 9837    4823       3
 3098    6426      14
 6901    3842      24
 9688    1853      20
 6361    3944      27
 6025    6796      46
 1193    8756       5
 1653    6890      30
 9754    6830      35
 2947    9490      11
 7769    3294      40
  546    8808      26
 4388    4233      26
 2592    8555      28
 6535    3981      17
 9682    1676      27
 4789    2581       3
 1679    4410      46
 4860    6346      50
  701    6408       4
 3995    4297       2
 9154    8375      22
 3386    1902      18
 1940    2329       7
 5921    5147      48
 7596    7974      34
 6528    3176      17
 7289    5923       5
 3635     323      35
   42     828      46
  691    4279      47
 5417    1850      43
 3670    6319      46
 5998    5175      33
 7496    2974      23
 5469    3659      45
 4997    4025      42
  919    5532      20
 1241    8716       8
 2068    9464      44
 6346     912      36
 4548    6354      28
  866    7301      46
 2393    1633      15
 5366    4257      14
 9025    9153       9
 9401    1645      28
 4932    7016      24
10000    3323      42
 9463    9617      35
  374    2304       2
 3079    2033      50
  379    7178      47
 8363    5992      14
 8972    3507       6
 8124    2165      24
 6120    2644      50
 3135    8119      50
 6458    8161      32
 2426    2147      33
 1081    8200      45
 3113     599      20
 6642    3897      48
 8985    4413      28
 2491     968      42
 4655    9241      13
 7299    9242      39
 5417    2292       8
 9929    6625      43
 8427     957       2
 6627    1103      27
 3577    1622       7
 3826    1571      21
 8238    8250      12
 9205    3291      46
 4798    3656      36
 4039    2144      42
 6330    3103      40
 9306     845       9
  262    7748      39
 7716     724      16
 5689    1132      42
 7259    1004      20
 5508    1165      45
 5151     310      32
 5158    8297      37
 7301     939      36
 6755    7230      26
 3952    5290       8
 1699    9631      13
 8775    6046      27
 6258    5439      42
 7262    8408      31
 8426    1555      41
 5088    6586       1
 9736    7174       1
  674    8911       8
 4256    4687      10
 5897    3144      14
 5527     906      17
 7924    5282      16
 3362    3726      42
 8122    7858      49
 6028    9248      10
 2613    2498      36
 6139    7250      25
 5049    7159      10
 9735    4368      36
 2878    4684      43
 3784    5302      39
 5417    1267      16
 5494    2358      39
 3351    9707       3
 2599     668      26
 1448    3703       3
 8698    4529      15
 2208    8739       3
 6576    6326       2
 7611    8168      38
 2912    5906      16
  531    9171       1
 9240    6712      19
 5298    7614      13
 5966    2989      15
 6020     743      13
  549    1109      13
 5639    1262      12
 1964    2815      19
  131     454      46
 2388    4619       8
 1559    8919      20
 4622    1340       2
 2235    2902      41
 1575    4166      41
 8669    4381       6
 9777    2395      27
 7390    9106      25
  204    4376      15
 7010    6222      30
 1628    2029      10
 6899    7100      50
 8238    2701       8
 7491    3894      31
 8008     384      17
 2388    9191      43
 1134    4017      11
  239    5744      37
  967    3108      27
 7188    8788      32
 5568     949      41
 9020    5498      19
 8072    7957      19
 1965    5037       6
 8700    7055      48
 7890     647       5
 1907    2907      45
 4002    4944      28
 3461    4370      19
 2248     351      35
 9549    3342      24
 1398    4312      43
 5707    2180      12
 7095    4637      34
 4150     936      50
 4796    8890      50
 7703    1936      39
 8998    6116      47
 3367     534      50
   69    2270      11
 9762    7545       8
 4073    8387       8
 2604    4601       6
 3592    8886      14
 4527    5135       8
 9769      84       7
 8056    9275       3
 4171    6723       7
 4704    8173       4
 3325    3083      22
  869    6592      40
 5608    6002       2
 6560    6809      26
 5445    3322      32
  579    6929      25
 7015    4686       4
 2641    3590      22
 5715    6548      27
  239    2151      50
 3321    3824       5
 6265    9213      30
 2266     716      50
 9074    2644       9
 8747    7175      18
 5675    8001      12
 6712    3354      41
 6653    8475       7
 3200    8004      47
 1702    8055      13
 5525    2809       2
 1090     888      24
 1805    2540      38
  800    9798       5
 7974    3616      30
 5975    9229      26
 5680    9069       3
  507    8627      14
 8510     825      19
 6564    8738      20
 5724    3241      22
 6612    1064      48
 5503    5152      37
 5300    4208      44
 5267    2338      43
 4496    5565      19
 9916    4467      45
 8543    6433      24
 5719    1403      30
 4456    9572      41
 7696    5795       6
 5112    7543      30
  263    6731      43
  822    4076      45
 9511    2221      46
 1428    4691      15
 2246    3135      10
 8678    3610      27
 6432    4592      19
 6004     434      40
 1798    2840      45
 5692    7321      43
 2423    8413       4
 6498    1359      18
 5070    5956      41
 9760    5820       2
 2894    6531      29
 2856    7158      24
 7447    2678       4
 4232    3917      35
 7071    5964      40
  743    2058      40
 5507    6911      31
 3217    4730       3
 9173    3370       3
 1344    7873      22
 7875    3803      32
 1384    1979      27
 4061    5184      32
 4330    4820      30
  293     460      12
 8702    4249      34
 5612    3729      27
 6693    1984      35
